priority,name,lifeDates,artworkCount,slug,status,note,imageUrl,imagePageUrl,imageSource,sourceUrl,license,imageType,imageStatus,imageNotes,commonsSearchUrl,wikidataSearchUrl,mnavSearchUrl,wikidataId
650,Frantisek Kupka,1871-1957,1,frantisek-kupka,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Frantisek_Kupka_1928.jpg,https://commons.wikimedia.org/wiki/File:Frantisek_Kupka_1928.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q167414,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Frantisek%20Kupka%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Frantisek%20Kupka&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Frantisek%20Kupka,Q167414
651,Freddy Sorribas,1938-2017,1,freddy-sorribas,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q34409193,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Freddy%20Sorribas%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Freddy%20Sorribas&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Freddy%20Sorribas,Q34409193
652,G. Moro,,1,g-moro,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q126961621,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=G.%20Moro%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=G.%20Moro&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=G.%20Moro,Q126961621
653,G.A.C. Segno,,1,g-a-c-segno,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59369603,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=G.A.C.%20Segno%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=G.A.C.%20Segno&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=G.A.C.%20Segno,Q59369603
654,Gabriel Biessy,1854-1935,1,gabriel-biessy,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Biessy_dans_son_atelier.jpg,https://commons.wikimedia.org/wiki/File:Biessy_dans_son_atelier.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q18508502,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Gabriel%20Biessy%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriel%20Biessy&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriel%20Biessy,Q18508502
655,Gabriel Galli,1958-,1,gabriel-galli,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42391759,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gabriel%20Galli%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriel%20Galli&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriel%20Galli,Q42391759
656,Gabriel Lema,1972-,1,gabriel-lema,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Gabriel_Lema_Pangdam_XVIII_KASUARI.jpg,https://commons.wikimedia.org/wiki/File:Gabriel_Lema_Pangdam_XVIII_KASUARI.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q85991172,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Gabriel%20Lema%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriel%20Lema&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriel%20Lema,Q85991172
657,Gabriel Macotela,1954-,1,gabriel-macotela,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Gabriel_Macotela.jpg,https://commons.wikimedia.org/wiki/File:Gabriel_Macotela.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q18223319,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Gabriel%20Macotela%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriel%20Macotela&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriel%20Macotela,Q18223319
658,Gabriel Marechal,1700-,1,gabriel-marechal,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59369656,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gabriel%20Marechal%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriel%20Marechal&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriel%20Marechal,Q59369656
659,Gabriela Dantes,1914-,1,gabriela-dantes,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59278761,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gabriela%20Dantes%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gabriela%20Dantes&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gabriela%20Dantes,Q59278761
660,Gastón Garreaud,1934-2005,1,gaston-garreaud,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59199475,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gast%C3%B3n%20Garreaud%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gast%C3%B3n%20Garreaud&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gast%C3%B3n%20Garreaud,Q59199475
661,Gastón Olalde,1925-2003,1,gaston-olalde,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405021,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gast%C3%B3n%20Olalde%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gast%C3%B3n%20Olalde&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gast%C3%B3n%20Olalde,Q42405021
662,Genard Lahuerta,1905-1985,1,genard-lahuerta,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jenaro_Lahuerta.jpg,https://commons.wikimedia.org/wiki/File:Jenaro_Lahuerta.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q5485095,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Genard%20Lahuerta%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Genard%20Lahuerta&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Genard%20Lahuerta,Q5485095
663,George Albert Thompson,1868-1938,1,george-albert-thompson,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q16886107,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=George%20Albert%20Thompson%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=George%20Albert%20Thompson&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=George%20Albert%20Thompson,Q16886107
664,George Oberteuffer,1878-1940,1,george-oberteuffer,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q25931167,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=George%20Oberteuffer%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=George%20Oberteuffer&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=George%20Oberteuffer,Q25931167
665,Georges Braque,1882-1963,1,georges-braque,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Georges_Braque%2C_1908%2C_photograph_published_in_Gelett_Burgess%2C_The_Wild_Men_of_Paris%2C_Architectural_Record%2C_May_1910.jpg,https://commons.wikimedia.org/wiki/File:Georges_Braque%2C_1908%2C_photograph_published_in_Gelett_Burgess%2C_The_Wild_Men_of_Paris%2C_Architectural_Record%2C_May_1910.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q153793,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Georges%20Braque%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Georges%20Braque&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Georges%20Braque,Q153793
666,Georges Rouault,1871-1958,1,georges-rouault,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Georges_Rouault.png,https://commons.wikimedia.org/wiki/File:Georges_Rouault.png,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q156128,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Georges%20Rouault%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Georges%20Rouault&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Georges%20Rouault,Q156128
667,Georges Zezzos,1883-1959,1,georges-zezzos,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Georges%20Zezzos%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Georges%20Zezzos&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Georges%20Zezzos,
668,Georgette Iserbyt,1915-2001,1,georgette-iserbyt,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q21645616,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Georgette%20Iserbyt%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Georgette%20Iserbyt&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Georgette%20Iserbyt,Q21645616
669,Gerard Cochet,1888-1969,1,gerard-cochet,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q3123854,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gerard%20Cochet%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gerard%20Cochet&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gerard%20Cochet,Q3123854
670,Giacomo Balla,1871-1958,1,giacomo-balla,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q368254,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Giacomo%20Balla%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giacomo%20Balla&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giacomo%20Balla,Q368254
671,Giocondo Faggioni,,1,giocondo-faggioni,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59240861,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Giocondo%20Faggioni%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giocondo%20Faggioni&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giocondo%20Faggioni,Q59240861
672,Giovanni Fattori,1828-1908,1,giovanni-fattori,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Giovanni_Fattori_066.jpg,https://commons.wikimedia.org/wiki/File:Giovanni_Fattori_066.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q710089,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Giovanni%20Fattori%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giovanni%20Fattori&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giovanni%20Fattori,Q710089
673,Giovanni Muzzioli,1854-1894,1,giovanni-muzzioli,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Muzzioli.JPG,https://commons.wikimedia.org/wiki/File:Muzzioli.JPG,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q962808,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Giovanni%20Muzzioli%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giovanni%20Muzzioli&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giovanni%20Muzzioli,Q962808
674,Giovanni Paganucci,1827-1888,1,giovanni-paganucci,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_the_sculptor_Giovanni_Paganucci_%281865%29%2C_by_Giovanni_Boldini.jpg,https://commons.wikimedia.org/wiki/File:Portrait_of_the_sculptor_Giovanni_Paganucci_%281865%29%2C_by_Giovanni_Boldini.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q42395184,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Giovanni%20Paganucci%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giovanni%20Paganucci&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giovanni%20Paganucci,Q42395184
675,Giuseppe Aprea,1876-1946,1,giuseppe-aprea,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q112111641,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Giuseppe%20Aprea%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giuseppe%20Aprea&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giuseppe%20Aprea,Q112111641
676,Giuseppe Signorini,1857-1932,1,giuseppe-signorini,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q21481741,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Giuseppe%20Signorini%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Giuseppe%20Signorini&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Giuseppe%20Signorini,Q21481741
677,Guido Daniel Reni [Atribuido a],1574-1642,1,guido-daniel-reni-atribuido-a,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Guido%20Daniel%20Reni%20%5BAtribuido%20a%5D%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guido%20Daniel%20Reni%20%5BAtribuido%20a%5D&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guido%20Daniel%20Reni%20%5BAtribuido%20a%5D,
678,Guillermo Andrada,1926-1994,1,guillermo-andrada,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Guillermo_Eduardo_Andrada.gif,https://commons.wikimedia.org/wiki/File:Guillermo_Eduardo_Andrada.gif,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q110071083,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Guillermo%20Andrada%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guillermo%20Andrada&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guillermo%20Andrada,Q110071083
679,Guillermo Eduardo Clulow,1908-1983,1,guillermo-eduardo-clulow,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383963,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Guillermo%20Eduardo%20Clulow%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guillermo%20Eduardo%20Clulow&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guillermo%20Eduardo%20Clulow,Q42383963
680,Guillermo José Brasini,1948-,1,guillermo-jose-brasini,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59458534,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Guillermo%20Jos%C3%A9%20Brasini%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guillermo%20Jos%C3%A9%20Brasini&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guillermo%20Jos%C3%A9%20Brasini,Q59458534
681,Guillermo Olguín,1969-,1,guillermo-olguin,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59463676,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Guillermo%20Olgu%C3%ADn%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Guillermo%20Olgu%C3%ADn&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Guillermo%20Olgu%C3%ADn,Q59463676
682,Gustavo Tabares,1968-,1,gustavo-tabares,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42393603,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Gustavo%20Tabares%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Gustavo%20Tabares&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Gustavo%20Tabares,Q42393603
